mid_date, v [m/yr], satellite, dt (days)
2014-03-20T20:29:39.354Z,598, Landsat 8, 8 
2016-11-08T20:31:17.873Z,344, Landsat 8, 16 
2017-03-27T20:37:55.150Z,403, Landsat 7, 40 
2015-08-09T20:36:47.096Z,307, Landsat 8, 112 
2014-03-03T20:35:43.292Z,200, Landsat 7, 40 
2016-12-26T20:31:07.674Z,200, Landsat 8, 80 
2019-08-21T20:31:06.276Z,229, Landsat 8, 32 
2020-12-28T20:37:20.638Z,1253, Landsat 8, 80 
2014-03-24T20:31:14.227Z,323, Landsat 8, 48 
2014-06-12T20:30:43.922Z,545, Landsat 8, 80 
2014-01-18T20:38:20.250Z,404, Landsat 8, 32 
2016-10-27T20:32:29.064Z,222, Landsat 7, 8 
2016-01-08T20:37:11.576Z,220, Landsat 8, 64 
2014-04-05T20:29:22.367Z,268, Landsat 7, 24 
2014-01-03T20:32:08.972Z,267, Landsat 8, 112 
2013-12-17T20:38:38.038Z,241, Landsat 8, 32 
2014-04-16T20:37:06.618Z,427, Landsat 8, 48 
2016-12-10T20:31:13.535Z,223, Landsat 8, 48 
2014-02-23T20:35:53.704Z,314, Landsat 8, 8 
2021-01-29T20:37:15.761Z,2417, Landsat 8, 16 
2016-12-21T20:38:20.386Z,259, Landsat 8, 152 
2014-08-31T20:31:03.852Z,194, Landsat 8, 16 
2016-12-18T20:31:07.997Z,221, Landsat 8, 96 
2015-12-07T20:37:08.399Z,184, Landsat 8, 128 
2018-12-15T20:36:48.749Z,280, Landsat 8, 160 
2016-12-17T20:37:23.717Z,179, Landsat 8, 48 
2014-03-11T20:35:51.169Z,337, Landsat 8, 8 
2019-03-30T20:30:30.904Z,493, Landsat 8, 64 
2018-12-08T20:30:50.741Z,245, Landsat 8, 64 
2016-08-04T20:30:54.729Z,325, Landsat 8, 112 
2021-01-14T20:31:09.976Z,1483, Landsat 8, 64 
2014-12-20T20:37:02.188Z,270, Landsat 8, 160 
2020-11-02T20:37:27.341Z,637, Landsat 8, 32 
2016-06-24T20:36:56.999Z,581, Landsat 8, 48 
2014-04-09T20:31:02.290Z,349, Landsat 8, 48 
2022-11-12T20:37:40.886Z,469, Landsat 8, 8 
2015-12-28T20:30:50.534Z,196, Landsat 7, 168 
2019-03-13T20:36:45.191Z,672, Landsat 8, 16 
2015-03-27T20:30:25.169Z,453, Landsat 8, 80 
2016-04-30T20:30:41.024Z,492, Landsat 8, 80 
2013-04-06T08:32:58.478Z,801, Landsat 7, 17 
2018-01-13T20:37:03.797Z,311, Landsat 8, 96 
2017-02-20T20:30:51.226Z,284, Landsat 8, 32 
2015-05-25T20:36:24.209Z,624, Landsat 7, 8 
2022-06-05T20:37:05.706Z,973, Landsat 9, 56 
2016-08-27T20:37:15.672Z,208, Landsat 8, 80 
2015-01-29T20:37:04.304Z,241, Landsat 8, 16 
2014-04-12T20:35:55.250Z,349, Landsat 8, 40 
2019-08-13T20:31:04.649Z,289, Landsat 8, 16 
2019-03-06T20:30:36.334Z,453, Landsat 8, 48 
2019-03-14T20:30:33.668Z,475, Landsat 8, 64 
2018-10-04T20:36:53.286Z,322, Landsat 8, 48 
2015-02-14T20:36:56.163Z,299, Landsat 8, 48 
2013-05-20T08:35:54.613Z,1060, Landsat 8, 57 
2015-05-26T20:30:14.045Z,763, Landsat 8, 8 
2018-09-06T20:36:01.902Z,310, Landsat 7, 8 
2015-12-11T20:38:04.905Z,182, Landsat 8, 136 
2015-08-01T20:36:40.957Z,324, Landsat 8, 128 
2018-03-06T20:37:36.546Z,438, Landsat 8, 8 
2015-06-02T20:36:30.348Z,550, Landsat 7, 24 
2016-10-11T20:32:25.422Z,186, Landsat 8, 24 
2018-09-14T20:35:51.268Z,724, Landsat 8, 8 
2014-03-12T20:29:24.739Z,228, Landsat 7, 40 
2015-12-12T20:30:54.007Z,182, Landsat 7, 136 
2014-05-03T20:30:52.909Z,485, Landsat 8, 64 
2016-04-29T20:36:54.482Z,486, Landsat 8, 96 
2014-04-01T20:31:09.500Z,365, Landsat 8, 32 
2018-09-22T20:35:54.128Z,836, Landsat 7, 8 
2014-12-16T20:35:49.673Z,247, Landsat 7, 168 
2022-05-20T20:36:59.742Z,948, Landsat 8, 72 
2016-05-24T20:30:35.046Z,539, Landsat 8, 32 
2022-05-09T20:30:38.371Z,961, Landsat 9, 48 
2014-12-04T20:37:14.079Z,212, Landsat 8, 96 
2022-05-28T20:37:04.178Z,999, Landsat 9, 40 
2021-12-31T20:37:24.375Z,696, Landsat 8, 16 
2022-04-06T20:36:55.385Z,767, Landsat 8, 16 
2017-02-28T20:30:46.148Z,351, Landsat 8, 48 
2022-06-10T20:31:02.229Z,918, Landsat 8, 32 
2016-08-03T20:37:06.333Z,297, Landsat 8, 128 
2014-12-29T20:30:58.499Z,257, Landsat 8, 96 
2014-01-06T20:36:21.454Z,318, Landsat 8, 72 
2022-04-30T20:36:51.026Z,1114, Landsat 9, 16 
2014-06-28T20:30:50.033Z,505, Landsat 8, 112 
2019-01-01T20:30:47.848Z,241, Landsat 8, 80 
2014-04-20T20:35:25.305Z,408, Landsat 7, 40 
2018-09-14T20:36:04.763Z,221, Landsat 7, 24 
2016-12-02T20:31:13.858Z,271, Landsat 8, 64 
2013-05-16T20:32:50.344Z,1022, Landsat 8, 64 
2014-12-04T20:37:10.329Z,244, Landsat 8, 128 
2015-01-06T20:30:57.380Z,269, Landsat 8, 80 
2015-12-24T20:31:04.334Z,144, Landsat 8, 48 
2021-01-22T20:31:06.657Z,1643, Landsat 8, 80 
2016-01-20T20:38:08.547Z,237, Landsat 8, 56 
2015-06-18T20:36:34.775Z,797, Landsat 8, 8 
2014-05-06T20:35:32.699Z,701, Landsat 7, 8 
2014-02-15T20:35:56.981Z,433, Landsat 7, 8 
2018-03-02T20:36:48.085Z,281, Landsat 8, 64 
2014-03-04T20:29:32.925Z,190, Landsat 7, 24 
2016-11-04T20:32:28.741Z,318, Landsat 7, 24 
2014-01-22T20:36:13.998Z,403, Landsat 8, 40 
2016-01-09T20:30:58.336Z,188, Landsat 8, 80 
2016-10-23T20:31:14.230Z,233, Landsat 8, 48 
2016-02-01T20:37:07.742Z,242, Landsat 8, 80 
2018-01-29T20:37:03.888Z,307, Landsat 8, 64 
2019-02-17T20:36:50.788Z,322, Landsat 8, 32 
2022-11-24T20:37:42.522Z,95, Landsat 8, 32 
2014-05-27T20:30:59.933Z,501, Landsat 8, 112 
2018-08-29T20:36:11.739Z,263, Landsat 7, 24 
2022-12-10T20:37:35.982Z,146, Landsat 9, 48 
2021-01-21T20:37:18.934Z,1766, Landsat 8, 32 
2014-11-26T20:37:16.633Z,224, Landsat 8, 80 
2022-05-24T20:37:10.581Z,935, Landsat 8, 80 
2016-08-19T20:37:09.424Z,287, Landsat 8, 128 
2014-01-18T20:38:13.857Z,279, Landsat 8, 96 
2016-02-14T20:32:02.327Z,292, Landsat 8, 56 
2016-04-21T20:36:53.338Z,441, Landsat 8, 80 
2020-01-20T20:30:58.959Z,441, Landsat 8, 144 
2017-01-30T20:38:13.420Z,327, Landsat 8, 40 
2018-05-05T20:36:14.471Z,514, Landsat 8, 64 
2015-04-04T20:30:23.158Z,435, Landsat 8, 96 
2019-01-09T20:30:46.094Z,287, Landsat 8, 96 
2017-04-12T20:38:00.088Z,613, Landsat 7, 8 
2018-12-16T20:30:50.890Z,220, Landsat 8, 48 
2014-08-03T20:29:45.000Z,375, Landsat 7, 40 
2016-01-12T20:38:08.082Z,207, Landsat 8, 72 
2022-07-19T20:37:29.145Z,607, Landsat 8, 32 
2016-01-24T20:37:07.277Z,219, Landsat 8, 96 
2014-03-03T20:36:08.230Z,252, Landsat 8, 56 
2015-07-09T20:30:24.913Z,366, Landsat 8, 32 
2022-02-25T20:37:10.437Z,669, Landsat 8, 96 
2015-05-09T20:36:18.575Z,607, Landsat 7, 8 
2022-04-18T20:36:50.510Z,842, Landsat 8, 40 
2014-02-11T20:37:59.876Z,302, Landsat 8, 80 
2014-07-14T20:30:48.839Z,449, Landsat 8, 80 
2016-07-22T20:38:17.292Z,349, Landsat 8, 136 
2019-08-05T20:31:01.296Z,294, Landsat 8, 64 
2017-12-20T20:37:07.029Z,268, Landsat 8, 144 
2014-03-11T20:36:01.545Z,245, Landsat 8, 40 
2022-06-14T20:30:50.909Z,906, Landsat 8, 40 
2016-08-07T20:38:21.580Z,296, Landsat 8, 104 
2015-02-06T20:36:58.717Z,303, Landsat 8, 64 
2014-11-26T20:37:11.925Z,251, Landsat 8, 112 
2022-02-06T20:31:08.359Z,787, Landsat 8, 8 
2015-04-08T20:29:58.007Z,389, Landsat 7, 56 
2016-12-13T20:38:16.492Z,233, Landsat 8, 136 
2015-03-15T20:30:11.620Z,196, Landsat 7, 8 
2015-09-14T20:37:04.062Z,184, Landsat 7, 40 
2022-12-22T20:37:37.618Z,277, Landsat 8, 24 
2020-12-12T20:37:21.586Z,1139, Landsat 8, 112 
2013-12-18T20:32:13.267Z,256, Landsat 8, 144 
2022-08-08T20:37:27.242Z,160, Landsat 8, 8 
2020-05-02T20:36:49.930Z,1019, Landsat 8, 80 
2017-10-05T20:38:34.240Z,553, Landsat 7, 8 
2016-08-20T20:30:58.372Z,265, Landsat 8, 144 
2014-01-19T20:31:56.059Z,267, Landsat 8, 144 
2018-03-22T20:37:28.651Z,240, Landsat 7, 24 
2015-06-23T20:30:16.958Z,443, Landsat 8, 64 
2016-03-28T20:36:54.493Z,392, Landsat 8, 96 
2017-02-07T20:38:17.313Z,370, Landsat 8, 56 
2014-07-14T20:30:49.864Z,413, Landsat 8, 144 
2015-01-10T20:30:31.337Z,282, Landsat 8, 120 
2022-04-14T20:36:53.647Z,797, Landsat 8, 32 
2022-08-04T20:37:32.156Z,461, Landsat 8, 64 
2022-07-19T20:37:24.929Z,599, Landsat 8, 96 
2017-08-07T20:30:57.376Z,606, Landsat 8, 16 
2017-01-14T20:38:17.033Z,227, Landsat 8, 72 
2019-01-17T20:30:41.565Z,306, Landsat 8, 144 
2018-09-06T20:36:14.600Z,240, Landsat 7, 40 
2018-07-24T20:36:19.791Z,515, Landsat 8, 96 
2022-09-30T20:31:17.586Z,315, Landsat 9, 48 
2020-05-10T20:36:54.195Z,1164, Landsat 8, 96 
2019-07-11T20:37:05.439Z,552, Landsat 8, 64 
2015-05-18T20:30:12.054Z,522, Landsat 7, 8 
2022-07-31T20:37:21.317Z,519, Landsat 9, 72 
2017-02-04T20:30:57.087Z,275, Landsat 8, 64 
2014-01-27T20:31:51.667Z,270, Landsat 8, 128 
2022-06-25T20:37:19.962Z,726, Landsat 8, 144 
2015-01-13T20:37:08.454Z,427, Landsat 8, 16 
2019-06-26T20:30:47.599Z,550, Landsat 8, 144 
2017-04-05T20:31:56.837Z,422, Landsat 8, 24 
2017-12-28T20:37:10.319Z,318, Landsat 8, 64 
2014-10-18T20:31:06.435Z,262, Landsat 8, 48 
2015-04-27T20:36:35.717Z,470, Landsat 8, 96 
2015-03-06T20:36:23.443Z,172, Landsat 7, 8 
2016-09-13T20:31:09.052Z,180, Landsat 8, 32 
2019-01-25T20:30:38.899Z,336, Landsat 8, 160 
2014-05-11T20:30:44.108Z,577, Landsat 8, 48 
2022-02-17T20:37:12.326Z,673, Landsat 8, 112 
2022-05-12T20:37:00.868Z,1098, Landsat 9, 40 
2018-01-29T20:36:55.902Z,296, Landsat 8, 128 
2022-10-31T20:37:44.816Z,113, Landsat 8, 16 
2015-07-20T20:36:41.973Z,338, Landsat 8, 72 
2019-10-08T20:31:14.849Z,387, Landsat 8, 64 
2017-03-19T20:37:51.256Z,341, Landsat 7, 56 
2018-12-15T20:36:58.186Z,239, Landsat 8, 96 
2013-12-30T20:30:10.683Z,271, Landsat 8, 104 
2019-12-27T20:31:09.475Z,423, Landsat 8, 96 
2013-04-10T20:29:53.083Z,1112, Landsat 7, 8 
2022-03-26T20:30:52.519Z,839, Landsat 8, 40 
2016-12-25T20:37:14.476Z,234, Landsat 8, 128 
2014-01-26T20:38:07.332Z,275, Landsat 8, 112 
2015-04-27T20:36:19.997Z,529, Landsat 8, 32 
2016-12-21T20:38:18.438Z,225, Landsat 8, 120 
2016-12-29T20:38:22.332Z,243, Landsat 8, 136 
2014-09-16T20:31:03.682Z,367, Landsat 8, 16 
2016-08-15T20:38:21.434Z,272, Landsat 8, 120 
2015-03-26T20:36:38.652Z,348, Landsat 8, 32 
2016-10-27T20:32:30.125Z,149, Landsat 7, 40 
2019-07-28T20:30:59.669Z,343, Landsat 8, 48 
2022-09-29T20:37:42.969Z,307, Landsat 8, 48 
2017-12-16T20:38:16.668Z,286, Landsat 7, 152 
2016-11-23T20:37:21.934Z,179, Landsat 8, 96 
2022-06-01T20:37:08.842Z,985, Landsat 8, 64 
2015-01-18T20:30:30.218Z,296, Landsat 8, 104 
2022-01-29T20:31:10.534Z,540, Landsat 8, 24 
2016-01-25T20:30:54.863Z,221, Landsat 8, 112 
2016-12-26T20:30:52.704Z,253, Landsat 8, 176 
2017-01-11T20:31:01.102Z,249, Landsat 8, 112 
2017-11-02T20:37:21.369Z,197, Landsat 8, 48 
2014-04-04T20:36:01.775Z,377, Landsat 8, 56 
2016-11-15T20:37:27.493Z,212, Landsat 8, 48 
2016-12-02T20:31:04.354Z,211, Landsat 8, 128 
2015-05-30T20:30:10.520Z,550, Landsat 8, 48 
2017-01-03T20:31:01.425Z,255, Landsat 8, 128 
2016-12-01T20:37:23.880Z,222, Landsat 8, 80 
2014-07-21T20:37:01.008Z,402, Landsat 8, 144 
2017-07-21T20:37:01.852Z,717, Landsat 8, 32 
2022-09-01T20:37:31.885Z,623, Landsat 9, 8 
2022-07-07T20:37:15.087Z,693, Landsat 9, 120 
2022-04-30T20:37:01.314Z,888, Landsat 8, 32 
2022-05-08T20:36:59.575Z,996, Landsat 8, 16 
2015-04-19T20:36:29.578Z,469, Landsat 8, 80 
2014-01-26T20:38:13.564Z,402, Landsat 8, 48 
2016-07-30T20:38:17.145Z,330, Landsat 8, 152 
2022-05-24T20:37:07.314Z,1018, Landsat 8, 48 
2014-04-17T20:31:05.822Z,423, Landsat 8, 96 
2014-01-07T20:30:06.290Z,293, Landsat 8, 88 
2022-04-02T20:37:02.826Z,691, Landsat 9, 24 
2016-12-14T20:32:18.865Z,221, Landsat 7, 104 
2014-12-05T20:31:05.882Z,205, Landsat 8, 16 
2013-07-30T20:35:49.116Z,495, Landsat 7, 24 
2016-08-11T20:37:08.279Z,284, Landsat 8, 144 
2016-09-20T20:37:22.618Z,194, Landsat 8, 32 
2016-08-24T20:32:21.515Z,250, Landsat 7, 8 
2022-11-16T20:37:42.108Z,95, Landsat 8, 48 
2017-01-06T20:38:18.275Z,251, Landsat 8, 88 
2017-01-11T20:30:56.347Z,257, Landsat 8, 144 
2020-03-16T20:30:45.878Z,582, Landsat 8, 64 
2022-08-24T20:37:30.252Z,394, Landsat 9, 24 
2021-09-02T20:37:21.327Z,321, Landsat 8, 64 
2022-03-10T20:30:56.634Z,736, Landsat 8, 72 
2017-02-27T20:36:56.698Z,364, Landsat 8, 96 
2017-01-19T20:30:56.024Z,244, Landsat 8, 128 
2022-11-13T20:31:27.792Z,114, Landsat 9, 40 
2014-04-24T20:37:04.731Z,477, Landsat 8, 64 
2017-02-12T20:30:52.009Z,318, Landsat 8, 80 
2014-01-30T20:36:10.722Z,351, Landsat 8, 56 
2015-06-10T20:36:28.637Z,611, Landsat 8, 24 
2022-05-21T20:30:59.622Z,917, Landsat 9, 72 
2015-05-10T20:30:14.065Z,1077, Landsat 8, 8 
2022-11-28T20:37:39.912Z,158, Landsat 8, 72 
2019-01-08T20:36:52.589Z,292, Landsat 8, 144 
2015-02-07T20:30:37.906Z,328, Landsat 8, 176 
2022-08-16T20:37:28.874Z,292, Landsat 8, 24 
2016-11-07T20:37:25.547Z,222, Landsat 8, 64 
2022-07-03T20:37:21.919Z,741, Landsat 8, 64 
2018-04-19T20:36:22.366Z,497, Landsat 8, 96 
2014-10-26T20:31:05.316Z,239, Landsat 8, 64 
2014-07-30T20:30:48.669Z,364, Landsat 8, 112 
2021-12-24T20:31:11.947Z,460, Landsat 8, 80 
2022-02-10T20:31:03.552Z,553, Landsat 8, 48 
2021-02-07T20:31:03.511Z,2213, Landsat 8, 16 
2013-10-31T20:32:41.905Z,212, Landsat 8, 48 
2013-04-06T08:32:58.564Z,775, Landsat 7, 31 
2015-04-16T20:29:55.996Z,447, Landsat 7, 72 
2014-12-13T20:31:04.439Z,273, Landsat 8, 32 
2021-12-16T20:31:14.122Z,473, Landsat 8, 64 
2014-11-18T20:37:14.479Z,243, Landsat 8, 96 
2014-06-20T20:30:57.243Z,484, Landsat 8, 128 
2018-04-15T20:37:06.497Z,383, Landsat 8, 24 
2019-02-18T20:30:39.376Z,382, Landsat 8, 80 
2015-03-03T20:30:38.782Z,441, Landsat 8, 32 
2019-02-02T20:30:39.048Z,345, Landsat 8, 144 
2018-10-05T20:30:42.154Z,300, Landsat 8, 64 
2016-08-20T20:31:01.998Z,261, Landsat 8, 80 
2014-06-24T20:29:31.865Z,589, Landsat 8, 40 
2022-07-11T20:37:27.617Z,663, Landsat 8, 48 
2022-07-16T20:31:01.784Z,613, Landsat 8, 104 
2014-01-14T20:36:18.178Z,304, Landsat 8, 88 
2014-11-27T20:31:07.001Z,238, Landsat 8, 32 
2022-03-09T20:37:05.562Z,712, Landsat 8, 120 
2016-11-16T20:31:10.216Z,188, Landsat 8, 96 
2015-07-04T20:36:34.028Z,381, Landsat 8, 104 
2018-02-14T20:36:55.993Z,283, Landsat 8, 96 
2016-04-26T20:31:50.380Z,445, Landsat 7, 88 
2014-03-28T20:29:08.728Z,323, Landsat 7, 72 
2017-01-22T20:38:20.926Z,265, Landsat 8, 88 
2015-11-26T20:31:00.005Z,164, Landsat 7, 104 
2018-01-05T20:36:59.134Z,304, Landsat 8, 176 
2013-09-24T20:36:04.893Z,109, Landsat 8, 24 
2014-07-29T20:36:59.121Z,383, Landsat 8, 128 
2016-05-15T20:37:02.677Z,484, Landsat 8, 128 
2022-07-19T20:37:10.032Z,607, Landsat 9, 48 
2016-04-01T20:37:50.999Z,415, Landsat 7, 88 
2019-02-26T20:30:36.710Z,395, Landsat 8, 96 
2016-12-06T20:32:20.249Z,219, Landsat 7, 120 
2014-03-23T20:37:26.992Z,333, Landsat 8, 96 
2018-08-05T20:36:00.441Z,475, Landsat 8, 24 
2022-04-10T20:37:01.087Z,734, Landsat 9, 40 
2014-01-03T20:32:00.354Z,283, Landsat 8, 176 
2016-12-22T20:32:13.677Z,228, Landsat 7, 152 
2022-04-30T20:37:00.352Z,931, Landsat 8, 64 
2019-02-02T20:30:37.889Z,330, Landsat 8, 176 
2022-04-14T20:36:57.951Z,810, Landsat 9, 48 
2014-11-30T20:35:57.813Z,214, Landsat 7, 136 
2016-07-19T20:30:51.227Z,342, Landsat 8, 144 
2019-06-18T20:30:45.972Z,599, Landsat 8, 128 
2014-01-19T20:31:59.852Z,272, Landsat 8, 112 
2016-08-08T20:32:10.624Z,303, Landsat 8, 120 
2016-04-14T20:30:44.497Z,421, Landsat 8, 112 
2014-07-06T20:30:57.073Z,467, Landsat 8, 160 
2017-01-18T20:37:01.716Z,271, Landsat 8, 176 
2018-10-28T20:36:56.626Z,322, Landsat 8, 64 
2017-01-14T20:38:22.168Z,285, Landsat 8, 104 
2016-04-10T20:31:46.878Z,420, Landsat 7, 56 
2020-01-28T20:30:55.770Z,518, Landsat 8, 160 
2015-07-12T20:36:46.260Z,355, Landsat 7, 104 
2020-03-07T20:36:56.210Z,569, Landsat 8, 128 
2015-07-29T20:30:29.060Z,332, Landsat 8, 136 
2014-07-29T20:37:03.163Z,405, Landsat 8, 160 
2022-07-27T20:37:30.627Z,525, Landsat 8, 80 
2018-04-07T20:37:14.905Z,161, Landsat 8, 8 
2017-09-07T20:37:16.368Z,461, Landsat 8, 64 
2015-11-21T20:37:02.222Z,186, Landsat 8, 160 
2016-08-04T20:31:00.139Z,328, Landsat 8, 48 
2016-11-03T20:38:40.745Z,253, Landsat 7, 40 
2016-09-17T20:32:24.947Z,176, Landsat 8, 40 
2022-03-01T20:37:07.452Z,704, Landsat 8, 136 
2022-11-08T20:37:35.050Z,50, Landsat 9, 16 
2017-02-03T20:37:01.553Z,291, Landsat 8, 144 
2016-12-30T20:32:08.599Z,255, Landsat 7, 168 
2022-12-31T20:31:22.284Z,429, Landsat 8, 24 
2019-06-26T20:30:44.962Z,604, Landsat 8, 112 
2022-12-11T20:31:26.737Z,38, Landsat 8, 16 
2016-03-29T20:30:40.995Z,368, Landsat 8, 80 
2019-01-25T20:30:41.713Z,312, Landsat 8, 128 
2014-04-16T20:37:11.256Z,449, Landsat 8, 80 
2018-05-29T20:36:27.690Z,542, Landsat 8, 112 
2015-04-03T20:36:45.453Z,451, Landsat 8, 144 
2015-04-11T20:36:43.858Z,446, Landsat 8, 128 
2013-04-26T20:29:48.153Z,1032, Landsat 8, 24 
2016-09-04T20:37:17.619Z,200, Landsat 8, 96 
2022-03-05T20:37:08.698Z,684, Landsat 8, 112 
2015-01-22T20:30:52.821Z,261, Landsat 8, 48 
2014-12-17T20:30:26.536Z,261, Landsat 8, 168 
2014-04-25T20:31:01.095Z,432, Landsat 8, 80 
2014-02-23T20:36:05.018Z,223, Landsat 8, 40 
2013-12-21T20:35:22.186Z,227, Landsat 7, 152 
2014-04-29T20:29:13.962Z,480, Landsat 7, 72 
2015-03-26T20:36:39.315Z,429, Landsat 8, 128 
2015-07-28T20:36:50.687Z,262, Landsat 7, 72 
2017-03-28T20:32:01.915Z,381, Landsat 8, 40 
2016-12-30T20:32:12.293Z,247, Landsat 7, 136 
2017-01-07T20:32:07.215Z,249, Landsat 7, 152 
2013-12-29T20:35:26.905Z,232, Landsat 7, 136 
2022-04-03T20:30:47.230Z,841, Landsat 8, 120 
2015-07-21T20:30:31.071Z,364, Landsat 8, 152 
2015-04-07T20:36:04.788Z,448, Landsat 7, 72 
2014-02-12T20:31:35.656Z,296, Landsat 8, 160 
2014-03-31T20:37:20.306Z,338, Landsat 8, 80 
2015-01-14T20:30:54.263Z,296, Landsat 8, 64 
2022-04-19T20:30:43.114Z,905, Landsat 8, 88 
2016-09-09T20:32:23.374Z,184, Landsat 7, 40 
2021-02-15T20:31:00.191Z,2253, Landsat 8, 32 
2014-10-02T20:31:06.605Z,230, Landsat 8, 80 
2022-06-21T20:37:12.077Z,828, Landsat 9, 88 
2022-07-07T20:37:13.644Z,693, Landsat 8, 72 
2022-12-03T20:31:23.338Z,150, Landsat 9, 80 
2016-10-26T20:38:40.892Z,130, Landsat 7, 56 
2022-07-15T20:37:19.343Z,614, Landsat 8, 56 
2014-03-20T20:29:15.938Z,260, Landsat 7, 56 
2017-08-03T20:32:18.427Z,545, Landsat 7, 24 
2015-04-03T20:36:37.719Z,452, Landsat 8, 112 
2014-07-06T20:30:51.912Z,454, Landsat 8, 128 
2022-12-03T20:31:25.170Z,111, Landsat 8, 32 
2016-04-13T20:36:58.781Z,420, Landsat 8, 128 
2019-06-02T20:30:37.554Z,790, Landsat 8, 64 
2022-10-12T20:31:19.215Z,244, Landsat 9, 72 
2016-07-30T20:38:20.436Z,332, Landsat 8, 120 
2015-07-12T20:36:35.835Z,372, Landsat 8, 88 
2019-05-17T20:30:41.230Z,743, Landsat 8, 96 
2015-06-11T20:30:21.999Z,517, Landsat 7, 24 
2017-04-17T20:30:27.536Z,529, Landsat 8, 48 
2017-04-29T20:31:49.875Z,675, Landsat 7, 24 
2022-10-27T20:37:38.980Z,536, Landsat 8, 8 
2022-11-04T20:37:39.394Z,322, Landsat 9, 8 
2015-04-20T20:30:16.178Z,479, Landsat 8, 64 
2014-03-03T20:35:58.332Z,288, Landsat 8, 24 
2022-02-25T20:37:10.588Z,684, Landsat 8, 128 
2021-11-13T20:37:28.585Z,330, Landsat 8, 80 
2013-05-16T08:33:01.252Z,1035, Landsat 7, 65 
2019-09-30T20:31:13.222Z,353, Landsat 8, 80 
2016-09-29T20:31:12.695Z,167, Landsat 8, 64 
2014-06-08T20:29:33.060Z,557, Landsat 8, 72 
2014-09-19T20:36:02.560Z,216, Landsat 7, 24 
2022-03-14T20:30:59.501Z,737, Landsat 9, 64 
2016-08-07T20:38:20.289Z,304, Landsat 8, 136 
2019-10-24T20:31:19.647Z,378, Landsat 8, 32 
2014-12-05T20:30:53.698Z,235, Landsat 8, 144 
2015-01-14T20:30:51.519Z,263, Landsat 8, 128 
2015-06-02T20:36:26.830Z,538, Landsat 8, 40 
2015-01-22T20:30:50.400Z,292, Landsat 8, 112 
2021-01-06T20:31:11.722Z,1300, Landsat 8, 48 
2022-03-02T20:30:58.809Z,668, Landsat 8, 88 
2017-07-29T20:37:04.593Z,648, Landsat 8, 16 
2016-11-28T20:32:24.727Z,245, Landsat 7, 72 
2018-11-30T20:30:38.988Z,284, Landsat 8, 144 
2018-01-26T20:31:43.562Z,295, Landsat 8, 72 
2013-12-26T20:32:08.540Z,250, Landsat 8, 160 
2014-06-03T20:36:44.988Z,488, Landsat 8, 16 
2018-09-10T20:36:41.988Z,310, Landsat 8, 96 
2016-11-27T20:38:35.890Z,188, Landsat 7, 88 
2016-09-16T20:38:36.721Z,258, Landsat 8, 24 
2022-04-10T20:36:52.899Z,577, Landsat 8, 24 
2015-02-18T20:36:31.584Z,349, Landsat 8, 24 
2015-01-13T20:36:56.568Z,294, Landsat 8, 176 
2022-06-05T20:37:02.668Z,986, Landsat 8, 40 
2015-07-01T20:30:21.829Z,438, Landsat 8, 16 
2018-10-20T20:36:53.766Z,299, Landsat 8, 80 
2019-06-10T20:30:48.638Z,581, Landsat 8, 144 
2016-11-11T20:38:39.503Z,202, Landsat 7, 56 
2014-05-14T20:35:30.811Z,669, Landsat 7, 24 
2022-03-21T20:37:15.403Z,753, Landsat 8, 144 
2018-08-13T20:35:50.605Z,298, Landsat 8, 40 
2019-03-06T20:30:35.700Z,439, Landsat 8, 112 
2014-06-20T20:31:07.923Z,440, Landsat 8, 160 
2018-03-31T20:31:13.248Z,263, Landsat 7, 56 
2015-06-22T20:36:43.854Z,395, Landsat 8, 144 
2019-01-24T20:36:53.068Z,312, Landsat 8, 112 
2014-04-28T20:35:23.418Z,477, Landsat 7, 56 
2017-05-19T20:30:25.886Z,638, Landsat 8, 16 
2016-07-15T20:32:07.192Z,434, Landsat 8, 72 
2017-12-04T20:37:13.551Z,255, Landsat 8, 112 
2022-04-15T20:30:55.126Z,905, Landsat 8, 80 
2018-10-08T20:36:00.245Z,380, Landsat 7, 40 
2013-12-29T20:35:15.661Z,227, Landsat 7, 168 
2018-10-09T20:29:54.935Z,330, Landsat 7, 56 
2014-08-06T20:37:01.275Z,383, Landsat 8, 144 
2014-06-08T20:29:27.097Z,455, Landsat 7, 152 
2017-04-09T20:30:26.000Z,506, Landsat 8, 32 
2016-07-10T20:37:00.801Z,369, Landsat 8, 112 
2015-05-18T20:30:16.055Z,590, Landsat 8, 24 
2017-02-11T20:37:00.311Z,292, Landsat 8, 128 
2018-08-21T20:35:39.970Z,309, Landsat 8, 56 
2016-11-19T20:38:36.037Z,161, Landsat 7, 104 
2017-04-25T20:30:32.848Z,569, Landsat 8, 64 
2014-10-21T20:36:18.206Z,970, Landsat 8, 8 
2017-07-26T20:32:15.543Z,534, Landsat 7, 8 
2015-05-13T20:36:27.942Z,505, Landsat 8, 64 
2014-02-04T20:31:42.865Z,284, Landsat 8, 144 
2018-05-13T20:36:35.585Z,475, Landsat 8, 144 
2015-07-08T20:36:35.126Z,369, Landsat 8, 48 
2022-06-25T20:37:03.803Z,797, Landsat 9, 96 
2016-04-05T20:36:57.636Z,400, Landsat 8, 112 
2019-03-29T20:36:40.978Z,469, Landsat 8, 16 
