mid_date, v [m/yr], satellite, dt (days)
2021-08-02T03:02:49.351Z,2113, Sentinel 1, 12 
2019-07-12T20:40:29.000Z,1267, Sentinel 2, 10 
2018-06-05T20:50:19.000Z,1873, Sentinel 2, 60 
2021-09-09T20:41:49.000Z,1195, Sentinel 2, 50 
2022-05-03T08:50:25.000Z,2338, Sentinel 2, 5 
2019-06-05T20:50:29.000Z,2049, Sentinel 2, 70 
2018-09-08T08:43:10.000Z,1046, Sentinel 2, 105 
2020-04-25T20:50:26.000Z,1962, Sentinel 2, 30 
2018-04-06T08:40:25.000Z,1420, Sentinel 2, 15 
2021-03-14T08:53:45.000Z,3059, Sentinel 2, 85 
2022-04-25T20:50:19.000Z,2343, Sentinel 2, 60 
1998-05-06T20:14:27.716Z,1999, Landsat 5, 80 
2019-12-12T08:45:54.999Z,1276, Sentinel 2, 105 
2019-06-10T08:40:25.000Z,1874, Sentinel 2, 85 
2019-05-21T03:02:32.767Z,2020, Sentinel 1, 12 
2018-03-21T03:02:23.955Z,1397, Sentinel 1, 24 
2019-08-26T20:40:44.000Z,977, Sentinel 2, 40 
2019-09-15T20:43:41.000Z,995, Sentinel 2, 110 
2018-09-08T20:50:59.000Z,773, Sentinel 2, 30 
2018-04-21T20:50:19.000Z,1586, Sentinel 2, 10 
2017-06-05T15:48:27.281Z,1847, Sentinel 1, 36 
2018-01-13T15:48:30.765Z,1251, Sentinel 1, 24 
2019-08-14T02:55:10.216Z,954, Sentinel 1, 12 
2021-01-15T15:48:49.622Z,2673, Sentinel 1, 12 
2021-02-15T03:02:42.585Z,2768, Sentinel 1, 12 
2019-06-19T15:48:40.181Z,1926, Sentinel 1, 12 
2022-07-14T08:40:05.000Z,1749, Sentinel 2, 105 
2019-09-15T20:42:59.000Z,991, Sentinel 2, 80 
2017-10-22T03:02:26.930Z,751, Sentinel 1, 12 
2012-03-07T08:21:59.732Z,2163, Landsat 7, 23 
2020-12-11T03:02:45.108Z,1942, Sentinel 1, 24 
2021-06-08T15:48:52.188Z,3679, Sentinel 1, 36 
2019-10-18T03:02:39.870Z,928, Sentinel 1, 24 
1997-09-13T08:06:22.342Z,1029, Landsat 5, 57 
2018-03-24T20:43:51.000Z,1380, Sentinel 2, 110 
2018-03-17T08:44:00.000Z,1312, Sentinel 2, 105 
2019-07-28T08:50:30.000Z,1153, Sentinel 2, 45 
2019-10-23T08:45:15.000Z,911, Sentinel 2, 5 
2020-04-30T20:50:19.000Z,1983, Sentinel 2, 10 
2022-07-01T20:40:19.000Z,1880, Sentinel 2, 100 
2018-02-26T02:54:56.233Z,1195, Sentinel 1, 24 
2019-03-03T15:48:36.436Z,1450, Sentinel 1, 12 
2021-04-04T03:02:42.830Z,3282, Sentinel 1, 12 
2017-09-07T20:39:44.061Z,1221, Landsat 7, 48 
2019-09-28T20:52:39.000Z,1013, Sentinel 2, 40 
2019-05-11T20:50:29.000Z,1929, Sentinel 2, 80 
2017-11-14T15:48:32.950Z,892, Sentinel 1, 24 
2018-12-10T08:54:55.000Z,1166, Sentinel 2, 125 
2018-08-26T20:41:29.000Z,1031, Sentinel 2, 70 
2005-05-06T08:23:37.314Z,2060, Landsat 7, 25 
2019-08-14T02:55:09.989Z,1028, Sentinel 1, 36 
2021-03-08T20:43:53.999Z,3015, Sentinel 2, 80 
2019-02-12T20:45:46.000Z,1463, Sentinel 2, 20 
2018-02-12T15:48:30.034Z,1104, Sentinel 1, 12 
2021-10-30T15:48:58.171Z,1738, Sentinel 1, 12 
2018-08-16T20:40:19.000Z,1128, Sentinel 2, 50 
2020-01-22T03:02:37.456Z,1467, Sentinel 1, 48 
2021-03-16T20:53:31.000Z,3080, Sentinel 2, 80 
2021-05-11T02:55:17.015Z,3465, Sentinel 1, 36 
2020-07-09T08:40:20.000Z,3147, Sentinel 2, 15 
2019-01-03T03:02:31.758Z,1237, Sentinel 1, 48 
2018-07-05T20:50:14.000Z,1575, Sentinel 2, 100 
2005-03-03T08:23:42.746Z,1717, Landsat 7, 25 
2006-03-01T20:27:13.598Z,1763, Landsat 7, 16 
2002-08-19T08:15:57.916Z,1321, Landsat 7, 41 
2019-06-30T20:50:26.000Z,1840, Sentinel 2, 50 
2018-09-10T15:48:38.668Z,797, Sentinel 1, 48 
2019-12-29T03:02:38.266Z,1387, Sentinel 1, 24 
2019-07-30T08:40:25.000Z,1148, Sentinel 2, 25 
2018-06-20T02:55:00.777Z,1813, Sentinel 1, 12 
2020-02-16T02:55:09.064Z,1501, Sentinel 1, 24 
2019-07-10T20:50:31.000Z,1641, Sentinel 2, 30 
2020-12-21T08:47:24.999Z,2108, Sentinel 2, 75 
2022-11-21T20:57:56.000Z,890, Sentinel 2, 10 
2022-09-29T20:42:41.000Z,998, Sentinel 2, 50 
2018-01-27T02:54:56.752Z,1215, Sentinel 1, 36 
2018-02-06T15:48:30.161Z,1096, Sentinel 1, 24 
2020-09-29T15:48:52.176Z,1970, Sentinel 1, 36 
2009-06-23T20:15:10.121Z,2359, Landsat 7, 32 
2021-06-01T20:40:21.000Z,3589, Sentinel 2, 60 
2022-07-16T20:40:19.000Z,1716, Sentinel 2, 70 
2017-12-17T08:47:20.000Z,1199, Sentinel 2, 75 
2004-07-06T08:23:01.885Z,1789, Landsat 7, 25 
2022-10-17T20:54:46.000Z,792, Sentinel 2, 40 
2019-07-27T20:40:29.000Z,1101, Sentinel 2, 20 
2019-03-27T20:53:19.000Z,1657, Sentinel 2, 90 
2019-10-29T15:48:45.810Z,1168, Sentinel 1, 60 
2019-04-27T03:02:31.694Z,1892, Sentinel 1, 12 
2001-11-08T20:13:11.424Z,1392, Landsat 7, 32 
2018-12-05T08:52:35.000Z,1097, Sentinel 2, 165 
2022-05-10T20:50:19.000Z,2504, Sentinel 2, 30 
2019-08-11T20:40:44.000Z,1042, Sentinel 2, 70 
2022-05-07T20:40:19.000Z,2422, Sentinel 2, 50 
2019-06-03T02:55:05.628Z,1907, Sentinel 1, 12 
2020-11-28T15:48:51.778Z,1970, Sentinel 1, 12 
2019-09-23T08:42:55.000Z,1040, Sentinel 2, 65 
2021-03-28T20:41:44.000Z,3288, Sentinel 2, 40 
2018-09-11T03:02:32.680Z,788, Sentinel 1, 36 
2019-03-09T15:48:36.670Z,1549, Sentinel 1, 48 
1993-08-17T07:56:25.020Z,1313, Landsat 5, 39 
2019-03-05T08:53:45.000Z,1524, Sentinel 2, 65 
2016-12-07T15:47:44.312Z,1094, Sentinel 1, 48 
1985-04-14T07:58:08.304Z,1802, Landsat 5, 39 
2013-07-19T20:26:17.614Z,1736, Landsat 7, 16 
2005-05-01T20:26:42.852Z,2173, Landsat 7, 16 
2019-04-14T08:50:45.000Z,1743, Sentinel 2, 35 
2021-07-27T08:50:25.000Z,2182, Sentinel 2, 15 
2020-05-15T08:40:20.000Z,2196, Sentinel 2, 85 
2003-04-07T08:22:42.160Z,1762, Landsat 7, 87 
2018-04-06T20:50:21.000Z,1463, Sentinel 2, 10 
2019-12-16T15:48:44.841Z,1272, Sentinel 1, 36 
2016-04-30T03:03:17.503Z,1674, Sentinel 1, 24 
2021-07-14T08:40:20.000Z,2604, Sentinel 2, 65 
2001-11-04T08:16:25.130Z,1429, Landsat 7, 87 
2022-08-01T08:50:30.000Z,1252, Sentinel 2, 5 
2000-09-21T08:24:36.797Z,1459, Landsat 7, 23 
1996-04-11T07:43:05.409Z,1466, Landsat 5, 41 
2020-04-13T08:50:20.000Z,1760, Sentinel 2, 25 
2019-06-25T15:48:40.563Z,2116, Sentinel 1, 24 
2022-06-27T08:50:30.000Z,2045, Sentinel 2, 75 
2018-10-22T15:48:39.854Z,1446, Sentinel 1, 12 
2018-11-30T08:53:10.000Z,1088, Sentinel 2, 155 
2022-05-25T08:40:25.000Z,2369, Sentinel 2, 75 
2020-08-25T20:40:41.000Z,2331, Sentinel 2, 40 
2019-07-10T20:50:29.000Z,1643, Sentinel 2, 40 
2018-08-01T20:40:14.000Z,1374, Sentinel 2, 60 
2020-04-30T08:40:20.000Z,1979, Sentinel 2, 5 
2022-06-06T20:40:19.000Z,2672, Sentinel 2, 10 
2001-06-12T08:23:36.835Z,2567, Landsat 7, 25 
2019-09-08T08:42:55.000Z,999, Sentinel 2, 95 
2019-08-06T20:40:24.000Z,1059, Sentinel 2, 60 
2020-02-21T03:02:36.495Z,1506, Sentinel 1, 12 
1993-04-30T19:59:32.934Z,2120, Landsat 5, 32 
2021-06-21T20:40:21.000Z,3579, Sentinel 2, 20 
2002-02-26T20:25:57.191Z,2018, Landsat 7, 64 
2018-03-07T08:43:20.000Z,1266, Sentinel 2, 55 
2018-08-23T15:48:38.235Z,1015, Sentinel 1, 12 
2019-06-02T20:40:29.000Z,2044, Sentinel 2, 70 
2021-03-18T20:42:00.999Z,3278, Sentinel 2, 30 
2022-02-09T20:56:11.000Z,2148, Sentinel 2, 20 
2020-12-10T15:48:51.355Z,1819, Sentinel 1, 12 
2004-06-12T08:23:07.292Z,2277, Landsat 7, 23 
2022-06-07T08:50:30.000Z,2508, Sentinel 2, 35 
2009-05-25T08:24:28.827Z,2731, Landsat 7, 23 
2022-06-12T08:50:25.000Z,2465, Sentinel 2, 35 
2016-12-08T03:02:20.082Z,1141, Sentinel 1, 24 
2022-05-10T20:50:31.000Z,2462, Sentinel 2, 40 
2009-05-13T20:18:41.129Z,2642, Landsat 5, 16 
2020-11-04T08:56:34.999Z,1621, Sentinel 2, 25 
2003-03-26T20:19:39.732Z,1694, Landsat 7, 64 
2019-08-02T08:50:25.000Z,1235, Sentinel 2, 75 
2007-03-14T20:15:17.028Z,1605, Landsat 7, 32 
2022-07-17T08:50:30.000Z,1660, Sentinel 2, 35 
2022-06-14T20:50:31.000Z,2456, Sentinel 2, 30 
2022-07-19T20:50:29.000Z,1545, Sentinel 2, 30 
2022-09-12T20:52:54.000Z,1098, Sentinel 2, 80 
2021-06-14T15:48:52.554Z,3585, Sentinel 1, 24 
2001-07-14T08:23:17.395Z,2222, Landsat 7, 39 
2019-05-21T03:02:32.846Z,1961, Sentinel 1, 36 
2018-10-18T20:54:44.000Z,1258, Sentinel 2, 30 
2007-05-16T20:21:19.770Z,1958, Landsat 7, 48 
2020-04-18T08:50:20.000Z,1856, Sentinel 2, 15 
2014-03-08T20:27:45.792Z,1436, Landsat 7, 32 
2002-04-07T20:25:54.941Z,1928, Landsat 7, 16 
2018-09-23T20:51:53.999Z,806, Sentinel 2, 20 
2021-02-19T08:45:05.000Z,2972, Sentinel 2, 25 
2019-09-19T02:55:11.421Z,1051, Sentinel 1, 60 
2018-10-13T20:54:04.000Z,1134, Sentinel 2, 40 
2021-02-02T15:48:49.013Z,2770, Sentinel 1, 24 
2002-04-25T20:13:30.356Z,2029, Landsat 7, 48 
2021-01-15T15:48:49.800Z,2484, Sentinel 1, 36 
2003-07-31T20:25:35.516Z,1117, Landsat 7, 16 
2022-06-21T20:40:24.000Z,2343, Sentinel 2, 20 
2002-02-27T20:19:46.677Z,1987, Landsat 7, 48 
2005-12-28T20:20:38.306Z,1303, Landsat 7, 128 
2018-12-22T20:53:31.000Z,1186, Sentinel 2, 150 
2016-02-18T03:03:15.596Z,1359, Sentinel 1, 24 
2019-12-14T20:46:09.000Z,1303, Sentinel 2, 100 
2019-11-06T02:55:12.158Z,1218, Sentinel 1, 36 
2003-03-30T08:22:45.287Z,1736, Landsat 7, 71 
2018-09-01T08:51:45.000Z,953, Sentinel 2, 65 
2019-03-12T08:42:35.000Z,1590, Sentinel 2, 35 
2017-11-08T15:48:32.948Z,943, Sentinel 1, 36 
2022-03-11T20:52:51.000Z,2190, Sentinel 2, 40 
2022-03-31T20:51:53.999Z,2222, Sentinel 2, 50 
2018-07-18T15:48:36.039Z,1566, Sentinel 1, 36 
2022-08-13T20:51:36.000Z,1345, Sentinel 2, 90 
2020-03-09T15:48:42.756Z,1470, Sentinel 1, 12 
2018-01-13T15:48:30.929Z,1165, Sentinel 1, 48 
2017-07-12T20:43:01.499Z,6, Sentinel 2, 520 
2021-06-22T02:55:19.357Z,3272, Sentinel 1, 24 
2017-11-09T03:02:26.725Z,1001, Sentinel 1, 24 
2019-12-20T08:50:45.000Z,6, Sentinel 2, 535 
2018-05-14T03:02:25.951Z,1721, Sentinel 1, 36 
2020-11-22T15:48:51.942Z,1819, Sentinel 1, 24 
2022-09-25T08:54:05.000Z,944, Sentinel 2, 105 
2019-08-12T15:48:43.623Z,983, Sentinel 1, 48 
2009-07-25T20:13:46.518Z,1628, Landsat 5, 16 
2019-07-20T03:02:36.223Z,1138, Sentinel 1, 12 
2022-04-10T20:50:19.000Z,2271, Sentinel 2, 30 
2018-10-29T03:02:33.694Z,1027, Sentinel 1, 12 
2016-12-02T20:54:31.500Z,1055, Sentinel 2, 130 
2018-04-27T02:54:57.780Z,1578, Sentinel 1, 48 
2017-12-20T15:48:31.589Z,1274, Sentinel 1, 24 
2021-02-24T08:44:35.000Z,3024, Sentinel 2, 25 
2021-11-07T02:55:24.329Z,1609, Sentinel 1, 12 
2018-05-03T02:54:57.965Z,1642, Sentinel 1, 12 
1993-04-04T07:50:09.714Z,2042, Landsat 5, 39 
2018-07-27T20:43:41.000Z,7, Sentinel 2, 520 
2019-11-25T08:55:40.000Z,1195, Sentinel 2, 105 
2018-12-02T20:55:08.999Z,1135, Sentinel 2, 120 
2020-04-02T15:48:43.007Z,1770, Sentinel 1, 12 
2021-04-16T03:02:43.348Z,3330, Sentinel 1, 12 
2018-07-07T20:40:21.000Z,1490, Sentinel 2, 120 
2018-03-27T03:02:24.116Z,1443, Sentinel 1, 36 
2021-06-20T15:48:53.027Z,3558, Sentinel 1, 12 
2010-09-26T08:20:09.316Z,1339, Landsat 7, 23 
2021-08-19T15:48:56.422Z,1566, Sentinel 1, 12 
2010-05-05T08:20:01.179Z,2231, Landsat 7, 23 
2020-04-08T15:48:43.312Z,1683, Sentinel 1, 24 
2019-08-26T02:55:10.803Z,945, Sentinel 1, 12 
2019-06-03T08:50:30.000Z,2073, Sentinel 2, 65 
2019-03-27T08:42:35.000Z,1641, Sentinel 2, 65 
2022-05-10T20:50:24.000Z,2313, Sentinel 2, 90 
1994-08-05T07:45:27.093Z,1768, Landsat 5, 23 
2019-08-17T08:50:30.000Z,994, Sentinel 2, 25 
1997-05-03T20:05:05.855Z,2046, Landsat 5, 48 
2002-04-04T08:22:51.882Z,2002, Landsat 7, 41 
2018-11-27T15:48:38.958Z,1107, Sentinel 1, 60 
2018-12-07T20:52:56.000Z,1115, Sentinel 2, 160 
2018-02-01T03:02:24.083Z,1087, Sentinel 1, 24 
2017-11-27T08:45:15.000Z,1067, Sentinel 2, 115 
2002-01-10T20:19:42.008Z,1918, Landsat 7, 48 
2021-05-10T03:02:44.416Z,3522, Sentinel 1, 12 
2019-12-06T02:55:11.558Z,1192, Sentinel 1, 24 
2001-12-09T20:19:32.344Z,1794, Landsat 7, 16 
2019-10-08T08:43:35.000Z,999, Sentinel 2, 25 
2009-05-28T20:27:34.468Z,2531, Landsat 7, 16 
2019-04-09T08:51:55.000Z,1767, Sentinel 2, 65 
2002-04-12T08:22:51.717Z,2042, Landsat 7, 71 
2020-01-09T15:48:43.965Z,1438, Sentinel 1, 36 
2020-10-12T08:43:40.000Z,1776, Sentinel 2, 75 
2019-10-29T15:48:45.981Z,1064, Sentinel 1, 36 
2019-08-29T08:42:45.000Z,1003, Sentinel 2, 105 
2021-10-02T20:53:04.000Z,1193, Sentinel 2, 10 
2021-03-18T20:43:06.000Z,3129, Sentinel 2, 70 
2018-05-13T20:40:44.000Z,1684, Sentinel 2, 100 
1996-09-18T07:51:55.319Z,1027, Landsat 5, 23 
2018-12-14T20:43:29.000Z,1154, Sentinel 2, 150 
2022-06-17T08:50:30.000Z,2426, Sentinel 2, 35 
2022-04-10T20:52:21.000Z,2241, Sentinel 2, 80 
2021-09-20T02:55:24.100Z,1283, Sentinel 1, 12 
2020-09-05T15:48:51.355Z,2285, Sentinel 1, 36 
1985-04-02T19:55:07.926Z,1820, Landsat 5, 16 
2018-09-13T20:51:39.000Z,797, Sentinel 2, 40 
2022-11-18T20:47:34.000Z,814, Sentinel 2, 20 
2022-07-19T08:40:25.000Z,1680, Sentinel 2, 65 
2017-11-07T08:46:40.000Z,1008, Sentinel 2, 5 
2021-03-21T08:41:35.000Z,3266, Sentinel 2, 35 
2020-01-04T03:02:37.989Z,1518, Sentinel 1, 12 
1989-09-28T19:50:22.030Z,1417, Landsat 5, 64 
2018-08-31T20:43:09.000Z,1112, Sentinel 2, 120 
2018-06-12T15:48:33.940Z,2003, Sentinel 1, 12 
2019-12-04T15:48:45.104Z,1320, Sentinel 1, 60 
2019-06-18T08:50:25.000Z,2145, Sentinel 2, 25 
2019-04-08T20:42:24.000Z,1741, Sentinel 2, 80 
2002-09-24T20:12:32.679Z,1007, Landsat 7, 32 
2018-11-17T02:55:05.434Z,1115, Sentinel 1, 48 
2021-01-27T15:48:49.293Z,2677, Sentinel 1, 36 
2021-02-09T08:46:15.000Z,2830, Sentinel 2, 5 
2005-06-11T20:20:28.055Z,2238, Landsat 7, 48 
2022-06-02T08:50:30.000Z,2423, Sentinel 2, 65 
2017-11-24T20:44:49.000Z,1076, Sentinel 2, 120 
2018-06-24T15:48:34.676Z,1751, Sentinel 1, 12 
2021-07-21T20:40:21.000Z,2319, Sentinel 2, 80 
1999-03-31T20:09:43.445Z,1628, Landsat 5, 16 
2018-03-27T08:43:35.000Z,1395, Sentinel 2, 105 
2019-11-10T15:48:46.041Z,1266, Sentinel 1, 12 
2019-08-06T20:40:21.000Z,1091, Sentinel 2, 30 
2018-02-06T15:48:30.373Z,1179, Sentinel 1, 48 
2018-08-09T20:50:29.000Z,1221, Sentinel 2, 70 
2013-06-01T20:26:42.587Z,2507, Landsat 7, 16 
2000-09-13T08:24:44.964Z,1387, Landsat 7, 39 
2021-03-24T02:55:14.897Z,2999, Sentinel 1, 12 
2018-12-04T03:02:32.836Z,1158, Sentinel 1, 36 
2022-08-28T08:40:05.000Z,1324, Sentinel 2, 15 
2022-05-05T20:50:31.000Z,2419, Sentinel 2, 30 
2021-05-27T15:48:51.419Z,3874, Sentinel 1, 12 
1990-05-02T19:44:55.513Z,2218, Landsat 5, 48 
2022-05-23T08:50:30.000Z,2404, Sentinel 2, 65 
2018-01-19T15:48:30.638Z,1177, Sentinel 1, 36 
2020-05-07T20:40:19.000Z,2113, Sentinel 2, 70 
1996-06-18T19:43:56.146Z,1779, Landsat 5, 32 
2021-02-28T02:55:14.791Z,2983, Sentinel 1, 12 
2017-10-09T15:48:33.015Z,1016, Sentinel 1, 24 
2021-05-15T08:40:20.000Z,3659, Sentinel 2, 55 
2017-08-14T20:51:10.999Z,1361, Sentinel 2, 80 
2022-10-09T20:44:19.000Z,887, Sentinel 2, 100 
2020-09-30T03:02:46.037Z,2040, Sentinel 1, 24 
2018-01-09T08:53:35.000Z,1107, Sentinel 2, 145 
2022-09-19T15:49:03.847Z,976, Sentinel 1, 12 
2001-08-02T20:26:07.277Z,1736, Landsat 7, 64 
2018-10-11T08:53:50.000Z,1209, Sentinel 2, 35 
2022-05-08T08:50:20.000Z,2440, Sentinel 2, 55 
2009-08-01T20:21:13.917Z,1606, Landsat 7, 64 
2022-06-24T20:50:24.000Z,2069, Sentinel 2, 80 
1985-12-30T19:52:20.853Z,1799, Landsat 5, 112 
2021-06-03T03:02:45.765Z,3516, Sentinel 1, 12 
2020-12-31T08:46:50.000Z,2219, Sentinel 2, 85 
2019-03-21T15:48:36.762Z,1594, Sentinel 1, 48 
2019-08-14T08:40:25.000Z,1079, Sentinel 2, 15 
2020-12-17T03:02:44.828Z,1969, Sentinel 1, 12 
2021-11-23T15:48:57.680Z,1813, Sentinel 1, 12 
2019-06-13T15:48:39.968Z,2026, Sentinel 1, 24 
2020-01-28T03:02:37.283Z,1494, Sentinel 1, 60 
2019-09-18T08:42:55.000Z,974, Sentinel 2, 75 
2001-11-04T08:16:15.158Z,1422, Landsat 7, 55 
2017-12-20T15:48:31.754Z,1251, Sentinel 1, 48 
2019-03-27T15:48:36.745Z,1637, Sentinel 1, 36 
2017-10-08T20:53:29.000Z,927, Sentinel 2, 40 
1999-05-11T20:03:09.965Z,2269, Landsat 5, 48 
2019-09-23T08:43:45.000Z,1011, Sentinel 2, 95 
2017-07-13T08:50:50.000Z,1536, Sentinel 2, 135 
2017-12-27T08:42:00.000Z,1053, Sentinel 2, 175 
2021-08-28T20:52:04.000Z,1480, Sentinel 2, 80 
2020-08-21T08:50:30.000Z,2424, Sentinel 2, 45 
2018-11-12T08:44:15.000Z,1031, Sentinel 2, 135 
2021-09-02T20:51:59.000Z,1412, Sentinel 2, 70 
2018-05-03T20:40:21.000Z,1769, Sentinel 2, 10 
2018-01-08T20:45:19.000Z,1161, Sentinel 2, 110 
2009-06-02T08:24:28.684Z,2678, Landsat 7, 25 
2020-11-16T20:57:36.000Z,1771, Sentinel 2, 20 
2021-07-08T15:48:54.051Z,2742, Sentinel 1, 24 
2018-01-25T15:48:30.487Z,1168, Sentinel 1, 24 
1995-10-05T19:38:01.335Z,696, Landsat 5, 16 
2021-05-05T20:50:21.000Z,3671, Sentinel 2, 40 
2014-04-17T20:28:03.396Z,1669, Landsat 7, 48 
2018-07-14T02:55:02.075Z,1421, Sentinel 1, 12 
2019-06-30T08:40:25.000Z,1879, Sentinel 2, 45 
2003-04-11T20:19:39.341Z,1809, Landsat 7, 32 
2019-12-05T03:02:39.097Z,1331, Sentinel 1, 48 
2022-06-14T20:50:24.000Z,2390, Sentinel 2, 20 
2018-11-10T03:02:33.128Z,1206, Sentinel 1, 60 
2017-08-16T15:48:31.270Z,1379, Sentinel 1, 12 
2006-09-09T20:30:51.724Z,1268, Landsat 5, 64 
2021-09-09T20:40:56.000Z,1110, Sentinel 2, 20 
2020-03-04T03:02:36.684Z,1594, Sentinel 1, 36 
2006-03-30T08:24:05.522Z,1647, Landsat 7, 41 
2021-09-30T08:52:50.000Z,1304, Sentinel 2, 15 
2005-09-19T08:23:20.859Z,1037, Landsat 7, 73 
2018-02-07T03:02:23.971Z,1056, Sentinel 1, 36 
2002-04-16T20:19:44.802Z,2098, Landsat 7, 16 
2021-04-17T20:39:54.000Z,3457, Sentinel 2, 20 
2019-07-09T02:55:07.831Z,1533, Sentinel 1, 12 
2002-04-09T20:13:32.046Z,1748, Landsat 7, 16 
2001-12-29T08:22:43.713Z,1875, Landsat 7, 55 
2018-10-11T03:02:33.518Z,1204, Sentinel 1, 24 
2019-01-26T15:48:37.279Z,1331, Sentinel 1, 60 
2020-06-04T08:40:20.000Z,2545, Sentinel 2, 45 
2018-06-12T15:48:33.936Z,1836, Sentinel 1, 36 
2018-09-16T15:48:39.225Z,793, Sentinel 1, 12 
2022-04-23T08:50:25.000Z,2267, Sentinel 2, 5 
2018-01-28T20:43:44.000Z,1163, Sentinel 2, 150 
2021-07-02T15:48:53.639Z,2958, Sentinel 1, 12 
2018-06-05T08:40:20.000Z,1851, Sentinel 2, 55 
2008-03-19T08:24:13.290Z,1781, Landsat 7, 41 
2020-02-14T15:48:43.203Z,1529, Sentinel 1, 60 
2018-10-18T02:55:06.093Z,1536, Sentinel 1, 12 
2020-02-27T20:44:04.000Z,1617, Sentinel 2, 50 
2020-01-09T15:48:43.840Z,1400, Sentinel 1, 12 
2022-11-16T20:57:31.000Z,806, Sentinel 2, 20 
2021-06-02T15:48:51.892Z,3727, Sentinel 1, 24 
2018-04-20T03:02:24.799Z,1536, Sentinel 1, 12 
2019-12-28T15:48:44.360Z,1327, Sentinel 1, 36 
2021-03-03T20:43:24.000Z,3076, Sentinel 2, 50 
2022-05-08T08:50:25.000Z,2419, Sentinel 2, 45 
2003-03-14T08:22:44.416Z,1630, Landsat 7, 39 
2020-03-16T08:43:35.000Z,1631, Sentinel 2, 85 
2018-09-18T20:51:14.000Z,705, Sentinel 2, 10 
2020-03-04T03:02:36.421Z,1609, Sentinel 1, 12 
2019-02-19T15:48:36.645Z,1409, Sentinel 1, 36 
2019-08-07T08:51:49.999Z,1275, Sentinel 2, 115 
2022-05-15T08:40:20.000Z,2470, Sentinel 2, 55 
2017-11-20T15:48:32.767Z,987, Sentinel 1, 12 
2019-01-14T08:53:10.000Z,1215, Sentinel 2, 155 
2018-02-25T20:54:06.000Z,1213, Sentinel 2, 70 
2018-02-02T20:43:41.000Z,1174, Sentinel 2, 170 
2019-02-20T20:55:06.000Z,1448, Sentinel 2, 10 
2018-07-18T15:48:36.114Z,1590, Sentinel 1, 60 
2019-11-12T02:55:12.187Z,1366, Sentinel 1, 24 
2018-10-01T08:53:00.000Z,1043, Sentinel 2, 55 
2022-06-07T08:50:25.000Z,2487, Sentinel 2, 45 
2019-08-12T08:52:25.000Z,1230, Sentinel 2, 125 
2019-10-25T02:55:12.092Z,1171, Sentinel 1, 60 
2020-07-26T20:40:21.000Z,3091, Sentinel 2, 20 
2021-08-15T02:55:22.505Z,1894, Sentinel 1, 12 
2011-03-28T08:23:52.446Z,1962, Landsat 5, 39 
2018-03-02T15:48:29.971Z,1263, Sentinel 1, 24 
2022-05-27T20:40:19.000Z,2589, Sentinel 2, 30 
2003-04-16T08:16:37.135Z,1816, Landsat 7, 23 
2022-08-31T08:51:35.000Z,1211, Sentinel 2, 55 
2018-03-09T03:02:23.671Z,1325, Sentinel 1, 24 
2021-05-21T15:48:51.168Z,3787, Sentinel 1, 24 
2019-08-09T08:40:25.000Z,1410, Sentinel 2, 5 
2002-03-24T20:13:33.991Z,2061, Landsat 7, 16 
2019-02-05T08:42:55.000Z,6, Sentinel 2, 525 
2001-11-12T08:16:19.086Z,1492, Landsat 7, 71 
2019-07-13T08:50:30.000Z,1504, Sentinel 2, 25 
2003-04-23T08:22:41.770Z,1877, Landsat 7, 55 
2019-07-05T20:50:29.000Z,1901, Sentinel 2, 10 
2020-01-04T03:02:38.058Z,1394, Sentinel 1, 36 
2021-07-24T08:40:20.000Z,2273, Sentinel 2, 45 
2018-05-13T15:48:32.198Z,1908, Sentinel 1, 24 
2002-03-27T08:22:53.590Z,1978, Landsat 7, 39 
2018-05-26T03:02:26.582Z,1673, Sentinel 1, 12 
2018-04-26T20:50:19.000Z,1596, Sentinel 2, 20 
2017-07-15T20:51:10.999Z,1498, Sentinel 2, 140 
2018-02-15T08:45:25.000Z,1164, Sentinel 2, 35 
2019-01-14T15:48:37.410Z,1252, Sentinel 1, 60 
2021-03-08T20:42:59.000Z,3076, Sentinel 2, 60 
2000-06-17T08:25:48.207Z,2538, Landsat 7, 41 
2009-05-29T20:21:23.042Z,2806, Landsat 7, 32 
2018-04-23T20:40:26.000Z,1643, Sentinel 2, 50 
2017-07-29T15:48:30.271Z,1586, Sentinel 1, 24 
2017-07-29T15:48:30.176Z,1521, Sentinel 1, 48 
2018-11-17T20:53:39.000Z,1044, Sentinel 2, 150 
2010-03-30T20:16:58.010Z,2246, Landsat 7, 16 
2002-05-06T08:22:45.108Z,2211, Landsat 7, 41 
2019-07-03T08:50:30.000Z,2059, Sentinel 2, 5 
2020-07-03T02:55:14.089Z,2737, Sentinel 1, 12 
2019-05-02T15:48:37.844Z,1954, Sentinel 1, 12 
2021-04-10T08:40:15.000Z,3420, Sentinel 2, 25 
2019-04-19T08:50:45.000Z,1832, Sentinel 2, 45 
2020-12-19T08:57:00.000Z,2076, Sentinel 2, 85 
2022-07-17T02:55:27.013Z,1493, Sentinel 1, 12 
2018-10-06T02:55:05.834Z,1166, Sentinel 1, 36 
2019-03-28T03:02:30.616Z,1619, Sentinel 1, 24 
2021-08-27T02:55:23.017Z,1212, Sentinel 1, 12 
2022-06-02T08:50:25.000Z,2855, Sentinel 2, 5 
2019-07-25T08:40:25.000Z,1194, Sentinel 2, 35 
